Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 56 [30000/60000 (50%)]	Loss: 2.532845
Train Epoch: 56 [40000/60000 (67%)]	Loss: 2.532842
Train Epoch: 56 [50000/60000 (83%)]	Loss: 2.532841
Train Epoch: 57 [0/60000 (0%)]	Loss: 2.532843
Train Epoch: 57 [10000/60000 (17%)]	Loss: 2.532846
Train Epoch: 57 [20000/60000 (33%)]	Loss: 2.532837
Train Epoch: 57 [30000/60000 (50%)]	Loss: 2.532849
Train Epoch: 57 [40000/60000 (67%)]	Loss: 2.532840
Train Epoch: 57 [50000/60000 (83%)]	Loss: 2.532842
Train Epoch: 58 [0/60000 (0%)]	Loss: 2.532844
Train Epoch: 58 [10000/60000 (17%)]	Loss: 2.532841
Train Epoch: 58 [20000/60000 (33%)]	Loss: 2.532846
Train Epoch: 58 [30000/60000 (50%)]	Loss: 2.532845
Train Epoch: 58 [40000/60000 (67%)]	Loss: 2.532850
Train Epoch: 58 [50000/60000 (83%)]	Loss: 2.532844
Train Epoch: 59 [0/60000 (0%)]	Loss: 2.532850
Train Epoch: 59 [10000/60000 (17%)]	Loss: 2.532848
Train Epoch: 59 [20000/60000 (33%)]	Loss: 2.532847
Train Epoch: 59 [30000/60000 (50%)]	Loss: 2.532845
Train Epoch: 59 [40000/60000 (67%)]	Loss: 2.532844
Train Epoch: 59 [50000/60000 (83%)]	Loss: 2.532842
Train Epoch: 60 [0/60000 (0%)]	Loss: 2.532843
Train Epoch: 60 [10000/60000 (17%)]	Loss: 2.532845
Train Epoch: 60 [20000/60000 (33%)]	Loss: 2.532841
Train Epoch: 60 [30000/60000 (50%)]	Loss: 2.532845
Train Epoch: 60 [40000/60000 (67%)]	Loss: 2.532846
Train Epoch: 60 [50000/60000 (83%)]	Loss: 2.532844
Train Epoch: 61 [0/60000 (0%)]	Loss: 2.532837
Train Epoch: 61 [10000/60000 (17%)]	Loss: 2.532848
Train Epoch: 61 [20000/60000 (33%)]	Loss: 2.532841
Train Epoch: 61 [30000/60000 (50%)]	Loss: 2.532843
Train Epoch: 61 [40000/60000 (67%)]	Loss: 2.532844
Train Epoch: 61 [50000/60000 (83%)]	Loss: 2.532841
Train Epoch: 62 [0/60000 (0%)]	Loss: 2.532842
Train Epoch: 62 [10000/60000 (17%)]	Loss: 2.532845
Train Epoch: 62 [20000/60000 (33%)]	Loss: 2.532838
Train Epoch: 62 [30000/60000 (50%)]	Loss: 2.532844
Train Epoch: 62 [40000/60000 (67%)]	Loss: 2.532841
Train Epoch: 62 [50000/60000 (83%)]	Loss: 2.532841
Train Epoch: 63 [0/60000 (0%)]	Loss: 2.532850
Train Epoch: 63 [10000/60000 (17%)]	Loss: 2.532844
Train Epoch: 63 [20000/60000 (33%)]	Loss: 2.532848
Train Epoch: 63 [30000/60000 (50%)]	Loss: 2.532843
Train Epoch: 63 [40000/60000 (67%)]	Loss: 2.532843
Train Epoch: 63 [50000/60000 (83%)]	Loss: 2.532841
Train Epoch: 64 [0/60000 (0%)]	Loss: 2.532842
Train Epoch: 64 [10000/60000 (17%)]	Loss: 2.532843
Train Epoch: 64 [20000/60000 (33%)]	Loss: 2.532851
Train Epoch: 64 [30000/60000 (50%)]	Loss: 2.532838
Train Epoch: 64 [40000/60000 (67%)]	Loss: 2.532845
Train Epoch: 64 [50000/60000 (83%)]	Loss: 2.532842
Train Epoch: 65 [0/60000 (0%)]	Loss: 2.532840
Train Epoch: 65 [10000/60000 (17%)]	Loss: 2.532852
Train Epoch: 65 [20000/60000 (33%)]	Loss: 2.532843
Train Epoch: 65 [30000/60000 (50%)]	Loss: 2.532847
Train Epoch: 65 [40000/60000 (67%)]	Loss: 2.532847
Train Epoch: 65 [50000/60000 (83%)]	Loss: 2.532846
Train Epoch: 66 [0/60000 (0%)]	Loss: 2.532847
Train Epoch: 66 [10000/60000 (17%)]	Loss: 2.532838
Train Epoch: 66 [20000/60000 (33%)]	Loss: 2.532842
Train Epoch: 66 [30000/60000 (50%)]	Loss: 2.532845
Train Epoch: 66 [40000/60000 (67%)]	Loss: 2.532840
Train Epoch: 66 [50000/60000 (83%)]	Loss: 2.532845
Train Epoch: 67 [0/60000 (0%)]	Loss: 2.532847
Train Epoch: 67 [10000/60000 (17%)]	Loss: 2.532843
Train Epoch: 67 [20000/60000 (33%)]	Loss: 2.532845
Train Epoch: 67 [30000/60000 (50%)]	Loss: 2.532842
Train Epoch: 67 [40000/60000 (67%)]	Loss: 2.532850
Train Epoch: 67 [50000/60000 (83%)]	Loss: 2.532848
Train Epoch: 68 [0/60000 (0%)]	Loss: 2.532844
Train Epoch: 68 [10000/60000 (17%)]	Loss: 2.532845
Train Epoch: 68 [20000/60000 (33%)]	Loss: 2.532841
Train Epoch: 68 [30000/60000 (50%)]	Loss: 2.532845
Train Epoch: 68 [40000/60000 (67%)]	Loss: 2.532844
Train Epoch: 68 [50000/60000 (83%)]	Loss: 2.532844
Train Epoch: 69 [0/60000 (0%)]	Loss: 2.532847
Train Epoch: 69 [10000/60000 (17%)]	Loss: 2.532840
Train Epoch: 69 [20000/60000 (33%)]	Loss: 2.532851
Train Epoch: 69 [30000/60000 (50%)]	Loss: 2.532840
